2023-11-09 11:31:35.672 [restartedMain] INFO  com.majing.community.CommunityApplication - Starting CommunityApplication using Java 17.0.8 with PID 79328 (D:\Program Files (x86)\Java\IdeaProjects\community\community\target\classes started by majin in D:\Program Files (x86)\Java\IdeaProjects\community\community)
2023-11-09 11:46:47.467 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:46:47.472 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:46:47.473 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:46:47.478 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:46:47.479 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:46:47.487 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:46:47.489 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:46:47.493 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:46:47.494 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:46:47.499 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:46:47.500 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:46:47.506 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:46:47.508 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:46:47.512 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:47]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:46:49.193 [http-nio-8080-exec-8] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:46:49]，访问了[com.majing.community.service.impl.UserServiceImpl.getLoginTicket]。
